date,open,high,low,close,volume,Name
22-01-2018,68.59,68.9,68.05,68.86,3752559,CCL
22-01-2018,45.52,45.86,45.25,45.69,1452805,CDNS
22-01-2018,100,103.5,99.99,102.91,12934277,CELG
22-01-2018,69.27,69.41,68.62,69.13,2531314,CERN
22-01-2018,47.24,47.87,47.01,47.81,4196060,CFG
22-01-2018,40.27,40.86,40.27,40.84,2273226,CF
22-01-2018,49.77,50.11,49.69,50.11,1892874,CHD
22-01-2018,3.97,3.99,3.9,3.97,28296542,CHK
22-01-2018,94.87,95.67,94.09,95.43,972481,CHRW
22-01-2018,366.37,371,366,370.25,1821955,CHTR
22-01-2018,75.32,76.105,75.2601,75.93,440684,CINF
22-01-2018,220.5,220.8,218.6801,220.75,882242,CI
22-01-2018,143.77,144.56,142.82,144.48,734305,CLX
22-01-2018,76.87,77.55,76.64,77.38,2824708,CL
22-01-2018,95.05,95.33,94.275,95.21,1883604,CMA
22-01-2018,42.41,42.92,42.15,42.89,22437395,CMCSA
22-01-2018,154.06,155.45,153.71,155.45,910714,CME
22-01-2018,340,340.2553,329.31,330,1438674,CMG
22-01-2018,188.8,189.6,187.6025,189.58,1237635,CMI
22-01-2018,44.33,44.58,44.01,44.16,2304999,CMS
22-01-2018,111.66,111.785,109.81,111.59,1144558,CNC
22-01-2018,27.96,28.09,27.74,27.79,2902169,CNP
22-01-2018,104.33,105.54,103.75,105.49,2407015,COF
22-01-2018,27.71,28.13,27.6,28.11,4119795,COG
22-01-2018,137.46,137.56,136.94,137.35,692405,COL
22-01-2018,240.73,243.98,240.64,241.31,490980,COO
22-01-2018,59.86,60.68,59.79,60.67,5748807,COP
22-01-2018,192.5,194.76,192.06,194.38,3009122,COST
22-01-2018,20.58,20.98,20.58,20.89,3168458,COTY
22-01-2018,47.47,47.96,47.45,47.65,3436211,CPB
22-01-2018,111.63,112.96,111.01,112.89,2214707,CRM
22-01-2018,41.2,41.66,41.02,41.66,22995116,CSCO
22-01-2018,32.14,32.22,31.91,32.2,625226,CSRA
22-01-2018,57.62,57.81,56.95,57.73,6000160,CSX
22-01-2018,164,165.2,163.22,165.14,473982,CTAS
22-01-2018,17.26,17.69,17.157,17.67,8877472,CTL
22-01-2018,77.39,78.34,77.19,77.96,3843603,CTSH
22-01-2018,92.73,94.03,92.2,93.84,1233778,CTXS
22-01-2018,80.09,80.98,79.93,80.95,7016240,CVS
22-01-2018,131.3,132.56,131.28,132.56,5248785,CVX
22-01-2018,156.8,160.52,156.445,160.41,1227739,CXO
22-01-2018,78.24,78.9,78.05,78.59,11561072,C
22-01-2018,59.9,60.16,59.39,60.13,7055621,DAL
22-01-2018,170,170.4,168.715,170.38,1401045,DE
22-01-2018,78.09,78.905,77.83,78.87,1818162,DFS
22-01-2018,103.23,103.58,102.91,103.57,589546,DGX
22-01-2018,101.94,102.3,101.09,102.27,1255022,DG
22-01-2018,51.73,52.41,51.13,52.37,4770812,DHI
22-01-2018,100.48,100.71,99.67,99.97,2163153,DHR
22-01-2018,25.73,26.5,25.58,26.33,4751238,DISCA
22-01-2018,24.48,25.26,24.32,25.09,3955821,DISCK
22-01-2018,45.36,46.74,45.24,46.26,2655352,DISH
22-01-2018,110.27,111.555,110.06,111.1,8073624,DIS
22-01-2018,107.39,109.35,107.11,109.34,1566281,DLR
22-01-2018,114.28,115.04,113.43,115.02,1784611,DLTR
22-01-2018,104.57,105,103.56,104.84,776629,DOV
22-01-2018,96.35,96.795,96.26,96.76,613173,DPS
22-01-2018,25.7,26.02,25.61,25.98,2717306,DRE
22-01-2018,98.72,98.8,96.69,98.06,1200059,DRI
22-01-2018,103.58,104.17,103.14,103.36,1096743,DTE
22-01-2018,77.16,77.65,76.85,76.95,3720141,DUK
22-01-2018,78.76,79.14,77.95,78.95,912110,DVA
22-01-2018,43.06,44.82,42.99,44.81,4840643,DVN
22-01-2018,75.79,76.18,75.29,76.18,6074526,DWDP
22-01-2018,100.75,101.83,100.25,101.71,1507355,DXC
22-01-2018,75.01,75.58,74.765,74.89,4393994,D
22-01-2018,116.32,118.3,115.82,117.99,4235813,EA
22-01-2018,38.36,39.73,38.33,39.58,10714952,EBAY
22-01-2018,139.79,140.43,139.315,140.34,1543081,ECL
22-01-2018,78.58,79.39,78.37,78.53,3095724,ED
22-01-2018,124.1,125.7,124,125,1326641,EFX
22-01-2018,62.35,62.58,61.8,62.14,2595179,EIX
22-01-2018,133.74,135.69,133.59,134.87,1388010,EL
22-01-2018,98.02,98.4899,97.46,97.77,1095955,EMN
22-01-2018,72.94,73.28,72.35,73.26,3521480,EMR
22-01-2018,114.53,116.86,114.41,116.82,2233174,EOG
22-01-2018,438,439.28,433.31,436.05,702320,EQIX
22-01-2018,60.53,61.22,60.4,61.18,1692107,EQR
22-01-2018,56.78,57.33,56.06,57.16,2900263,EQT
22-01-2018,80.41,81.25,79.89,81.12,5121558,ESRX
22-01-2018,224.14,227.055,223.56,226.6,463182,ESS
22-01-2018,61.12,61.34,60.61,60.76,2493408,ES
22-01-2018,54.15,55.01,53.95,54.98,1690052,ETFC
22-01-2018,83.93,84.42,83.51,84.36,2413427,ETN
22-01-2018,77.5,77.85,76.65,76.83,1348141,ETR
22-01-2018,35.79,36.2,35.18,36.11,2024457,EVHC
22-01-2018,123.75,124.57,123.19,124.51,1116123,EW
22-01-2018,38.22,38.63,37.925,38.05,9460781,EXC
22-01-2018,66.22,66.48,65.76,66.44,501716,EXPD
22-01-2018,126.52,128.2538,125.39,128.19,1509715,EXPE
22-01-2018,83.8,85.43,83.33,85.15,1252377,EXR
22-01-2018,53.84,54.43,53.33,54.33,3103656,FAST
22-01-2018,72.75,72.86,72.33,72.84,635814,FBHS
22-01-2018,180.8,185.39,180.41,185.37,21059464,FB
22-01-2018,19.85,20.18,19.69,19.99,17637649,FCX
22-01-2018,273.05,274.099,271.3033,273.89,1006320,FDX
22-01-2018,32.14,34.13,31.73,32.45,30608607,FE
22-01-2018,138.7,141.33,137.75,141.06,916819,FFIV
22-01-2018,138.23,140.2,138.1,140.19,751509,FISV
22-01-2018,98.63,99.2,98.41,99.19,1111924,FIS
22-01-2018,32.5,32.875,32.33,32.77,7971228,FITB
22-01-2018,52.27,52.41,51.59,51.88,1071594,FLIR
22-01-2018,60.38,61.565,60.141,61.29,2406801,FLR
22-01-2018,43.63,43.84,43.32,43.77,1091674,FLS
22-01-2018,49.68,50.64,49.5,50.37,4033417,FL
22-01-2018,89.72,90.43,89.47,89.85,1926233,FMC
22-01-2018,36.79,37.48,36.41,37.31,12209318,FOXA
22-01-2018,36.45,37.07,35.99,36.96,3586021,FOX
22-01-2018,122.66,124.4,122.2,124.37,370888,FRT
22-01-2018,33.62,34.6,33.55,34.59,2412428,FTI
22-01-2018,74.55,75.07,73.85,74.2,1364831,FTV
22-01-2018,12.02,12.08,11.9,12.02,52851915,F
22-01-2018,209.08,209.23,207.04,208.2,1894976,GD
22-01-2018,15.9,16.33,15.8,16.17,134212318,GE
22-01-2018,23.01,23.17,22.835,23.17,3978018,GGP
22-01-2018,81.31,82.05,81.05,81.41,7464539,GILD
22-01-2018,59.18,59.79,58.99,59.77,3154723,GIS
22-01-2018,34.66,34.74,34.45,34.71,5120801,GLW
22-01-2018,43.16,43.42,42.82,43.29,19562094,GM
22-01-2018,1143.82,1166.88,1141.82,1164.16,1477520,GOOGL
22-01-2018,1137.49,1159.88,1135.11,1155.81,1617975,GOOG
22-01-2018,104.25,104.25,102.99,104.13,738708,GPC
22-01-2018,107.74,109.16,107.265,109.1,875418,GPN
22-01-2018,34.8,35.5,34.735,35.48,4819110,GPS
22-01-2018,63.42,64.05,63.1385,64.04,1038236,GRMN
22-01-2018,255.45,262.8699,255.19,261.52,5264672,GS
22-01-2018,35,35.67,34.92,35.62,3137856,GT
22-01-2018,229.12,230.5,223.25,229.86,970346,GWW
22-01-2018,54.02,56.445,53.64,56.4,17802754,HAL
22-01-2018,92.34,92.49,89.685,90.86,1695293,HAS
22-01-2018,15.83,16.05,15.75,16.03,10999700,HBAN
22-01-2018,23.03,23.17,22.7,23,8277256,HBI
22-01-2018,92.88,93.385,92.08,92.86,1843974,HCA
22-01-2018,59.26,59.71,59.01,59.33,2818632,HCN
22-01-2018,23.39,23.73,23.36,23.65,3710279,HCP
22-01-2018,201.6,204.47,201.51,204.46,4857697,HD
22-01-2018,52.64,53.52,51.62,53.47,4949775,HES
22-01-2018,55.91,56.165,55.635,56.05,2521401,HIG
22-01-2018,241.49,241.76,237.16,238.88,292704,HII
22-01-2018,85.42,85.79,85.015,85.77,1541415,HLT
22-01-2018,54.61,54.96,52.99,53.81,2521334,HOG
22-01-2018,43.53,43.595,42.83,43.24,2738656,HOLX
22-01-2018,158.7,158.97,158.01,158.54,3269297,HON
22-01-2018,16.05,16.08,15.9,16.05,9415501,HPE
22-01-2018,23.68,23.96,23.53,23.85,9150775,HPQ
22-01-2018,71.13,71.34,70.38,71.12,1864314,HP
22-01-2018,26.34,26.73,26.12,26.48,3450893,HRB
22-01-2018,34.9,35.15,34.65,34.88,1625346,HRL
22-01-2018,145.76,145.76,142.64,143.19,880560,HRS
22-01-2018,76.13,76.45,75.66,76.41,1038005,HSIC
22-01-2018,20.76,20.82,20.655,20.81,3988600,HST
22-01-2018,109.41,110,109.15,109.96,1137268,HSY
22-01-2018,279.08,282.16,277.5,281.87,1152462,HUM
22-01-2018,161.51,163.98,161.11,162.6,8480795,IBM
22-01-2018,75.46,75.87,75.34,75.83,1645663,ICE
22-01-2018,181,181.37,179.21,180.95,445007,IDXX
22-01-2018,154.82,154.82,152.7,153.06,443697,IFF
22-01-2018,245,247.63,242.87,245.19,709832,ILMN
22-01-2018,93.38,95.33,92.65,94.08,2645193,INCY
22-01-2018,48.77,48.93,47.92,48.37,2093356,INFO
22-01-2018,44.8,45.79,44.79,45.75,27706762,INTC
22-01-2018,167.75,168.8,167.14,168.67,1042600,INTU
22-01-2018,21.37,21.97,21.3401,21.96,3737490,IPG
22-01-2018,63.32,63.53,62.76,63.46,1973468,IP
22-01-2018,102.76,104.03,102.48,102.84,1683039,IQV
22-01-2018,35.6,36.2399,35.59,35.81,1891494,IRM
22-01-2018,90.72,90.83,89.27,89.84,1197186,IR
22-01-2018,435,435,427.501,433.94,825594,ISRG
22-01-2018,172.42,173.39,170.93,173.39,1142002,ITW
22-01-2018,137.4,138.5,136.88,138.45,607089,IT
22-01-2018,37.96,38.06,37.33,37.87,3176352,IVZ
22-01-2018,123.61,125.51,122.31,125.39,1170113,JBHT
22-01-2018,38.9,39.21,38.6,39.2,6868488,JCI
22-01-2018,69.71,70.47,69.47,70.23,986198,JEC
22-01-2018,147.01,148.14,146.72,148.14,7010438,JNJ
22-01-2018,28.59,28.6,27.82,28.36,5711927,JNPR
22-01-2018,112.66,114.39,112.5,114.33,12475654,JPM
22-01-2018,52,52.83,51.51,52.82,1100002,JWN
22-01-2018,21.13,21.42,21.08,21.39,9070523,KEY
22-01-2018,79.82,80.45,79.76,80.17,3988290,KHC
22-01-2018,16.4,16.63,16.4,16.58,6273041,KIM
22-01-2018,115.01,115.88,113.77,114.59,1097227,KLAC
22-01-2018,115.2,117.07,115.0745,116.91,2452092,KMB
22-01-2018,19.05,19.64,19.01,19.63,15649269,KMI
22-01-2018,70.95,71.57,70.62,71.49,1767521,KMX
22-01-2018,65.77,66.55,65.43,65.7,1719930,KORS
22-01-2018,47.14,47.5,47.09,47.38,9577437,KO
22-01-2018,29.65,29.7228,29.16,29.63,9716078,KR
22-01-2018,67.5,68.17,66.51,68.17,2978080,KSS
22-01-2018,110.34,111.757,110.06,110.96,1555369,KSU
22-01-2018,66.95,67.19,66.28,67.17,2143906,K
22-01-2018,50.64,52.065,50.2246,52.04,3333481,LB
22-01-2018,48.19,48.26,47.55,48.09,1643760,LEG
22-01-2018,71.97,72.17,71.36,71.73,3950986,LEN
22-01-2018,174.68,176.27,174.1727,176.26,302478,LH
22-01-2018,43.05,43.05,42.4,42.85,1568001,LKQ
22-01-2018,210.75,210.87,208.28,209.8,641484,LLL
22-01-2018,83.25,85.57,82.4003,85.44,6374020,LLY
22-01-2018,331.77,332.7,328.97,329,1463016,LMT
22-01-2018,83.38,83.52,82.39,83.35,1137254,LNC
22-01-2018,39.6,39.86,39.45,39.55,1689159,LNT
22-01-2018,107,107.38,105.35,107.11,7084326,LOW
22-01-2018,208.4,209.84,207.2,209.19,2823113,LRCX
22-01-2018,27.8,28.01,27.665,27.91,1102039,LUK
22-01-2018,64.86,65.045,64.4,64.89,4216318,LUV
22-01-2018,118.98,119.7,118.52,118.94,2067828,LYB
22-01-2018,52.62,52.8,52.455,52.8,850243,L
22-01-2018,92.5,93.25,92.23,93.25,564551,MAA
22-01-2018,63.63,66.44,63.1,66,2791291,MAC
22-01-2018,144.25,144.29,142.065,143.81,2153912,MAR
22-01-2018,46,46.21,45.67,45.87,2301044,MAS
22-01-2018,16.08,16.21,15.815,16.09,8221543,MAT
22-01-2018,166.58,168.33,166.29,168.28,2275936,MA
22-01-2018,175.97,176.83,175.605,176.21,3217879,MCD
22-01-2018,97.61,98.71,97.23,98.69,1747824,MCHP
22-01-2018,170.68,173.88,170.41,172.96,1561238,MCK
22-01-2018,159.59,160.48,157.2,160.47,491105,MCO
22-01-2018,43.69,44.41,43.69,44.28,6940143,MDLZ
22-01-2018,86.42,86.565,85.4,86.05,5926903,MDT
22-01-2018,53.51,53.91,53.19,53.85,4481713,MET
22-01-2018,36.7,37.32,36.6,37.12,9727241,MGM
22-01-2018,279.28,280.8,277.93,279.56,579199,MHK
22-01-2018,99.34,100,98.42,99.13,1281001,MKC
22-01-2018,227.38,227.84,222.51,226.71,481121,MLM
22-01-2018,82.37,82.76,82.12,82.71,1789697,MMC
22-01-2018,247.13,247.89,245.08,247.3,1660506,MMM
22-01-2018,66.84,67.8,66.75,67.77,1823960,MNST
22-01-2018,120.5,121.06,120.295,120.99,1927311,MON
22-01-2018,26.44,26.8,26.27,26.66,4654393,MOS
22-01-2018,71.1,71.57,70.9,71.28,4987787,MO
22-01-2018,72.04,73.2,71.72,73.16,4365722,MPC
22-01-2018,60.95,61.44,60.72,61.25,12247493,MRK
22-01-2018,18.65,19.28,18.61,19.28,13343213,MRO
22-01-2018,90,91.62,89.74,91.61,23601555,MSFT
22-01-2018,98.22,98.27,97.02,97.33,976178,MSI
22-01-2018,56.47,57.48,56.13,57.36,16858348,MS
22-01-2018,188,188.98,186.78,188.76,649410,MTB
22-01-2018,665.81,671.77,657.935,670.88,146087,MTD
22-01-2018,42.47,42.88,41.68,42.88,37879367,MU
22-01-2018,46.72,47.69,46.6,47.64,4730582,MYL
22-01-2018,27.04,27.3,26.74,27.25,7038018,M
22-01-2018,13.62,13.6853,13.45,13.52,3511295,NAVI
22-01-2018,31.81,32.96,31.81,32.94,5122779,NBL
22-01-2018,59.45,59.45,58.38,59.37,1633253,NCLH
22-01-2018,80.4,80.66,80.11,80.63,813319,NDAQ
22-01-2018,150.46,151.3,149.6,150.02,1859700,NEE
22-01-2018,39.55,39.69,39.24,39.66,2860852,NEM
22-01-2018,222,227.785,221.2,227.58,17703293,NFLX
22-01-2018,33.76,34.15,33.47,34.14,1629794,NFX
22-01-2018,24.01,24.1,23.87,23.95,3642243,NI
22-01-2018,66.55,66.83,65.76,66.39,8491799,NKE
22-01-2018,36.7,37.13,36.69,37.1,3262969,NLSN
22-01-2018,316.1,316.58,313.56,315.14,731339,NOC
22-01-2018,38,38.86,37.8748,38.74,3234318,NOV
22-01-2018,26.99,27.27,26.71,26.92,10257892,NRG
22-01-2018,151.44,152.01,149.82,151.47,2403738,NSC
22-01-2018,63.01,63.53,62.78,63.52,2796907,NTAP
22-01-2018,106.4,107.47,105.5,107.43,1012272,NTRS
22-01-2018,68.87,69.1,68.18,68.99,2432274,NUE
22-01-2018,230.43,233.76,228.1,233.69,13773561,NVDA
22-01-2018,31.1,31.63,31.01,31.54,6170598,NWL
22-01-2018,17.16,17.19,16.98,17.18,1733440,NWSA
22-01-2018,17.55,17.55,17.3,17.55,268612,NWS
22-01-2018,58.34,59.88,58.34,59.88,4065591,OKE
22-01-2018,74.85,76.4,74.775,76.36,1787844,OMC
22-01-2018,50.43,50.74,50.27,50.71,16840015,ORCL
22-01-2018,273,274.68,268.77,272.3,689608,ORLY
22-01-2018,75.74,77.63,75.74,77.63,4309443,OXY
22-01-2018,53.17,53.8998,53.17,53.86,1705504,O
22-01-2018,69.62,70.15,69.23,69.7,1681984,PAYX
22-01-2018,19.95,20.07,19.82,20.02,3973888,PBCT
22-01-2018,77.52,77.74,76.82,77.64,2344247,PCAR
22-01-2018,44.5,44.7,43.81,43.94,4921199,PCG
22-01-2018,1910,1926.69,1901,1915.77,398161,PCLN
22-01-2018,36.67,37.16,36.67,37.02,1271744,PDCO
22-01-2018,50.19,50.43,49.88,50.04,3403716,PEG
22-01-2018,120.1,121.85,120,121.51,4308565,PEP
22-01-2018,36.89,37.07,36.73,36.93,20285144,PFE
22-01-2018,74.1,74.29,73.49,73.97,1008812,PFG
22-01-2018,57.85,58.25,57.79,58.22,2632899,PGR
22-01-2018,90.88,91.92,90.77,91.89,8657987,PG
22-01-2018,34.61,35.19,34.5,35.15,3933412,PHM
22-01-2018,209.97,210.555,207.435,210.23,836117,PH
22-01-2018,127.8,127.88,126.43,127.25,650824,PKG
22-01-2018,81.07,81.3,80.335,81.2,548088,PKI
22-01-2018,61.9,63.16,61.78,63.11,3172178,PLD
22-01-2018,109.15,109.68,108.46,108.81,4762264,PM
22-01-2018,155.12,155.72,154.31,155.72,1856578,PNC
22-01-2018,73.87,73.97,72.95,73.94,673016,PNR
22-01-2018,79.56,79.73,78.83,78.96,683730,PNW
22-01-2018,118.26,118.66,116.36,116.78,1672586,PPG
22-01-2018,31.76,31.895,31.385,31.49,5516772,PPL
22-01-2018,91.66,93.47,91.53,93.44,765096,PRGO
22-01-2018,124.27,124.47,123.2,124.33,1507383,PRU
22-01-2018,194.14,194.62,192.51,193.78,909602,PSA
22-01-2018,105.59,106.82,105.39,106.66,1348037,PSX
22-01-2018,147.06,148.67,145.8984,148.35,588978,PVH
22-01-2018,38.9,39.27,38.85,39.09,907637,PWR
22-01-2018,184.42,186.51,183.425,186.3,1656856,PXD
22-01-2018,161.57,161.7,159.61,160.62,1523403,PX
22-01-2018,84,84.21,83.22,83.98,7560451,PYPL
22-01-2018,67.81,68.75,67.705,68.67,8566244,QCOM
22-01-2018,68.12,68.52,65.56,66.34,3155850,QRVO
22-01-2018,128.88,128.89,126.54,128.7,1738055,RCL
22-01-2018,374.44,376.01,370.62,375.86,760137,REGN
22-01-2018,63.73,64.36,63.66,64.31,1159638,REG
22-01-2018,230,235.83,229.95,230.5,476974,RE
22-01-2018,18.9,19.17,18.695,19.16,13579464,RF
22-01-2018,56.82,57.495,56.45,57.45,958497,RHI
22-01-2018,125.75,128.07,125.12,128.01,1947493,RHT
22-01-2018,96.2,96.58,95.2,96.56,737354,RJF
22-01-2018,112.96,115.32,112.43,114.89,1519450,RL
22-01-2018,88.37,88.65,87.1,87.51,1119940,RMD
22-01-2018,204,204.4,202.25,203.93,897640,ROK
22-01-2018,275.07,276.61,272.46,276.07,320183,ROP
22-01-2018,83.87,84.559,83.47,84.48,1852987,ROST
22-01-2018,16.08,16.57,16.07,16.55,6881931,RRC
22-01-2018,68.21,68.36,67.92,68.28,1073740,RSG
22-01-2018,196.1,196.81,194.09,196.37,1178364,RTN
22-01-2018,165.55,167.89,164.815,167.65,1027730,SBAC
22-01-2018,61.04,61.47,60.77,61.41,11945783,SBUX
22-01-2018,43.4,43.694,43.14,43.36,2581295,SCG
22-01-2018,55.4,55.61,54.73,55.44,7245606,SCHW
22-01-2018,49.1,49.29,48.54,48.97,1848208,SEE
22-01-2018,430,430.78,423.11,427.18,570402,SHW
22-01-2018,55.11,56.05,54.01,55.87,1562001,SIG
22-01-2018,126.96,127.83,126.64,127.38,569632,SJM
22-01-2018,77.04,79.8762,76.84,79.79,13192669,SLB
22-01-2018,93.88,96.13,93.88,95.96,1183588,SLG
22-01-2018,182.94,183.59,181.52,182.69,511036,SNA
22-01-2018,88.51,88.87,88.005,88.77,758677,SNI
22-01-2018,92.47,93.49,92.04,92.96,743126,SNPS
22-01-2018,44.61,44.72,43.97,44.04,9649525,SO
22-01-2018,181.28,182.17,179.78,182.15,873378,SPGI
22-01-2018,164.28,166.83,164.07,166.1,1751645,SPG
22-01-2018,72,72.49,70.73,70.99,927991,SRCL
22-01-2018,106.66,106.96,104.83,105.05,2748498,SRE
22-01-2018,68.78,69.88,68.72,69.88,3742215,STI
22-01-2018,107.52,109.1,107.17,108.99,2068791,STT
22-01-2018,52.49,53.25,52.04,53.16,3591726,STX
22-01-2018,217.97,219.81,217.97,219.32,1699028,STZ
22-01-2018,99.05,99.14,96.97,98.72,2345172,SWKS
22-01-2018,176.05,176.62,173.3,175.23,880383,SWK
22-01-2018,38.18,39.6,38.16,39.52,15163719,SYF
22-01-2018,161.3,162.66,160.63,162.52,1354660,SYK
22-01-2018,26.755,27.15,26.365,26.54,11278625,SYMC
22-01-2018,63.17,63.65,63.1,63.59,1648454,SYY
22-01-2018,83.71,84.12,83.36,84.06,1328662,TAP
22-01-2018,297.33,299.33,294.455,296.85,279878,TDG
22-01-2018,100.56,101.26,100.03,101.26,1645652,TEL
22-01-2018,78.11,78.64,77.57,78.58,5621598,TGT
22-01-2018,108.02,109.96,107.85,109.88,1301120,TIF
22-01-2018,78.94,79.58,78.31,79.46,4368336,TJX
22-01-2018,92.43,92.8,92.02,92.78,466612,TMK
22-01-2018,214.01,215.33,212.77,215.32,1230267,TMO
22-01-2018,47.67,47.92,47.3,47.51,2380774,TPR
22-01-2018,35.49,37.265,35.15,37.2,3137865,TRIP
22-01-2018,117.86,118.24,116.8,117.4,1403930,TROW
22-01-2018,137.46,139.35,137.3191,139.35,2922464,TRV
22-01-2018,82.55,82.68,81.42,81.94,1348771,TSCO
22-01-2018,80.29,80.99,80.11,80.89,1519210,TSN
22-01-2018,83.33,83.84,83.1001,83.75,1202865,TSS
22-01-2018,93.36,94.03,93.11,94,5266755,TWX
22-01-2018,117.92,119.48,117.46,119.44,7217402,TXN
22-01-2018,58.93,59.12,58.44,59.09,1116915,TXT
22-01-2018,37.2,37.9,36.98,37.87,31660644,T
22-01-2018,14.04,14.57,13.91,14.55,4124868,UAA
22-01-2018,76.6,76.88,75.5,76.87,3010735,UAL
22-01-2018,12.85,13.28,12.67,13.28,4735057,UA
22-01-2018,36.02,36.39,35.96,36.36,1801880,UDR
22-01-2018,118.21,118.21,116.23,117.81,710168,UHS
22-01-2018,240.88,241.785,232.74,235.01,1973572,ULTA
22-01-2018,243.59,243.795,241.36,243.56,4012161,UNH
22-01-2018,56.02,56.16,55.74,56.1,1130918,UNM
22-01-2018,141.35,142.08,140.12,141.97,3277369,UNP
22-01-2018,132.52,132.9899,131.14,132.86,3099993,UPS
22-01-2018,184,187.17,181,187.12,995444,URI
22-01-2018,56.54,57.26,56.54,57.26,7687224,USB
22-01-2018,134.97,135.469,133.6,135.21,4103780,UTX
22-01-2018,109.78,110.35,109.53,110.02,577881,VAR
22-01-2018,79.75,80.71,79.4,80.42,2146020,VFC
22-01-2018,33,33.97,32.55,33.94,4515504,VIAB
22-01-2018,97.62,99.1,97.43,98.95,2441159,VLO
22-01-2018,135.2,135.2,132.02,133,1443614,VMC
22-01-2018,72.02,73.21,72,73.12,960443,VNO
22-01-2018,99.01,99.55,98.34,99.52,628744,VRSK
22-01-2018,114.48,115.08,114.25,114.46,980755,VRSN
22-01-2018,158.76,161.95,157.975,161.91,1689049,VRTX
22-01-2018,54.46,54.86,54.3,54.49,2587138,VTR
22-01-2018,52.05,53.49,52.01,53.46,27691346,VZ
22-01-2018,122.87,124.33,122.4,124.33,9355047,V
22-01-2018,211.28,215.19,210.75,214.77,1242806,WAT
22-01-2018,76.64,77.44,76.42,77.4,3619597,WBA
22-01-2018,85.94,86.39,85.1,86.24,4534469,WDC
22-01-2018,63.44,63.62,62.895,63.01,1452096,WEC
22-01-2018,64,64.75,63.97,64.73,12245161,WFC
22-01-2018,166.95,166.95,163.77,166.65,1109286,WHR
22-01-2018,153.62,155.4,152.99,154.6,439284,WLTW
22-01-2018,32.37,32.85,32.34,32.85,5515665,WMB
22-01-2018,104.5,105.45,104.04,105.45,7308268,WMT
22-01-2018,88.23,88.715,88.09,88.66,1534150,WM
22-01-2018,69.25,69.355,68.26,68.78,1413300,WRK
22-01-2018,20.24,20.595,20.235,20.55,4526914,WU
22-01-2018,187.59,195.84,185.02,195.23,6777532,WYNN
22-01-2018,126.6,127.47,126.1,127.35,1439541,WYN
22-01-2018,35.85,36.145,35.785,35.98,3269391,WY
22-01-2018,124.52,126.815,124.21,126.8,773828,XEC
22-01-2018,45.5,45.635,45.12,45.23,3106653,XEL
22-01-2018,75.72,75.97,75.108,75.44,2102818,XLNX
22-01-2018,36.3,37.79,35.9,35.99,4006897,XL
22-01-2018,87.17,88.29,87.05,88.25,10270380,XOM
22-01-2018,62.04,62.25,60.62,60.8,2821983,XRAY
22-01-2018,32.64,33.08,32.075,32.64,3574627,XRX
22-01-2018,71.95,72.66,71.495,72.65,794690,XYL
22-01-2018,83.81,84.92,83.67,84.91,1469255,YUM
22-01-2018,123.5,126.27,122.89,126.2,1364081,ZBH
22-01-2018,53.77,54.22,53.3049,54.16,2546884,ZION
22-01-2018,76.67,77.58,76.62,77.48,4195103,ZTS
19-01-2018,58.59,58.59,57.76,58.06,3151201,AAL
19-01-2018,178.61,179.58,177.41,178.46,32425067,AAPL
19-01-2018,116.24,117.51,115.21,117.02,1169949,AAP
19-01-2018,104.33,104.87,103.55,104.64,4991260,ABBV
19-01-2018,100.87,101.58,99.63,100.06,1371361,ABC
19-01-2018,59.23,59.68,58.96,59.31,7363008,ABT
19-01-2018,161.6,162.498,160.2,161.75,2246733,ACN
19-01-2018,196.24,196.63,194.65,195.73,2342979,ADBE
19-01-2018,97.64,97.9399,96.14,96.14,2762390,ADI
19-01-2018,40.51,41.33,39.92,40.96,5232864,ADM
19-01-2018,121.19,121.9799,120.35,121.44,1963193,ADP
19-01-2018,112.96,115.91,112.37,115.29,2804201,ADSK
19-01-2018,255.01,262.02,255.01,261.82,692298,ADS
19-01-2018,55.61,55.785,55.105,55.16,1450030,AEE
19-01-2018,68.09,68.22,67.56,67.76,3221568,AEP
19-01-2018,11.59,11.75,11.49,11.75,15030341,AES
19-01-2018,186.03,187.95,185.355,187.8,3419784,AET
19-01-2018,86.41,87.41,86.31,86.82,1872621,AFL
19-01-2018,180.87,181.97,179.12,181.33,4043473,AGN
19-01-2018,61.67,61.85,61.33,61.55,6498699,AIG
19-01-2018,40.65,40.71,40.36,40.6,959957,AIV
19-01-2018,94.42,94.42,93.521,94.08,317301,AIZ
19-01-2018,64.15,64.58,63.97,64.29,1123324,AJG
19-01-2018,65.3,65.87,65.07,65.63,1370301,AKAM
19-01-2018,118.9,119.4,115.5,116.01,4275098,ALB
19-01-2018,268.1,269.75,263.2,269.46,1231386,ALGN
19-01-2018,70.3,70.315,68.35,68.88,3372454,ALK
19-01-2018,84.39,86.28,83.98,86.23,890243,ALLE
19-01-2018,104.42,104.42,103.13,103.7,1548986,ALL
19-01-2018,120.6,121.725,120.38,121.05,1799064,ALXN
19-01-2018,57.7,57.72,56.22,57.4,11458659,AMAT
19-01-2018,12.56,12.88,12.54,12.59,46800669,AMD
19-01-2018,76.41,77.32,76.41,76.98,1649683,AME
19-01-2018,188.36,189.72,187.6,189.28,3652314,AMGN
19-01-2018,206.76,213.86,206.76,212,489960,AMG
19-01-2018,178.01,180.42,177.04,178.81,1246706,AMP
19-01-2018,135.9,137.68,134.75,137.62,3284691,AMT
